0.0	0.0	0.0	2.4199707099999995e-09
1.0	0.0	0.0	7.3950213e-10
2.0	0.0	0.0	1.4387084900000002e-09
3.0	0.0	0.0	9.71636416e-10
4.0	0.0	0.0	4.9149644e-10
5.0	0.0	0.0	9.120604500000001e-10
6.0	0.0	0.0	1.0991026e-09
7.0	0.0	0.0	1.1292223690000002e-09
8.0	0.0	0.0	1.62398955e-09
9.0	0.0	0.0	1.3315960980000001e-09
10.0	0.0	0.0	1.53657051e-09
11.0	0.0	0.0	1.8331684430000001e-09
12.0	0.0	0.0	2.0038668200000003e-09
13.0	0.0	0.0	1.0825399068e-09
14.0	0.0	0.0	4.2978692000000005e-10
15.0	0.0	0.0	1.323193518e-09
16.0	0.0	0.0	1.0107313599999997e-09
17.0	0.0	0.0	1.101950352e-09
18.0	0.0	0.0	2.1332805e-09
19.0	0.0	0.0	1.8246954799999998e-09
20.0	0.0	0.0	1.5508365799999999e-09
21.0	0.0	0.0	1.4769898199999997e-09
22.0	0.0	0.0	1.975676911e-09
23.0	0.0	0.0	1.2760822600000001e-09
24.0	0.0	0.0	1.01481673e-09
25.0	0.0	0.0	9.97456415e-10
26.0	0.0	0.0	5.088502130000001e-10
27.0	0.0	0.0	6.1704702e-10
28.0	0.0	0.0	1.7426734949999999e-09
29.0	0.0	0.0	6.360688900000001e-10
0.0	1.0	0.0	7.75608621e-10
1.0	1.0	0.0	1.0300507099999998e-09
2.0	1.0	0.0	8.89847999e-10
3.0	1.0	0.0	1.5963096599999996e-09
4.0	1.0	0.0	1.3248089000000002e-09
5.0	1.0	0.0	1.1440939999999998e-09
6.0	1.0	0.0	7.751292500000001e-10
7.0	1.0	0.0	1.2575052090000002e-09
8.0	1.0	0.0	1.648208257e-09
9.0	1.0	0.0	1.6641174200000001e-09
10.0	1.0	0.0	1.44022787e-09
11.0	1.0	0.0	4.1861309e-10
12.0	1.0	0.0	2.214477508e-09
13.0	1.0	0.0	1.27133013e-09
14.0	1.0	0.0	1.107136385e-09
15.0	1.0	0.0	1.7088351599999998e-09
16.0	1.0	0.0	1.2654911410000006e-09
17.0	1.0	0.0	2.130231408e-09
18.0	1.0	0.0	1.3831718699999997e-09
19.0	1.0	0.0	1.6333803100000001e-09
20.0	1.0	0.0	1.214462267e-09
21.0	1.0	0.0	1.3793744809999998e-09
22.0	1.0	0.0	1.78328386e-09
23.0	1.0	0.0	1.8139638729999997e-09
24.0	1.0	0.0	1.2921408799999998e-09
25.0	1.0	0.0	8.7361336e-10
26.0	1.0	0.0	1.352098872e-09
27.0	1.0	0.0	4.716643489999999e-10
28.0	1.0	0.0	6.851187e-10
29.0	1.0	0.0	8.859654800000001e-10
0.0	2.0	0.0	1.8122928270000001e-09
1.0	2.0	0.0	1.6966863643000002e-09
2.0	2.0	0.0	1.00289127e-09
3.0	2.0	0.0	1.78980427e-09
4.0	2.0	0.0	1.3978544499999999e-09
5.0	2.0	0.0	1.6510840299999998e-09
6.0	2.0	0.0	1.34204424e-09
7.0	2.0	0.0	1.4426746099999998e-09
8.0	2.0	0.0	1.3828452000000004e-09
9.0	2.0	0.0	2.0706243700000003e-09
10.0	2.0	0.0	2.0025980989999998e-09
11.0	2.0	0.0	1.39520309e-09
12.0	2.0	0.0	2.02759177e-09
13.0	2.0	0.0	1.1831755099999999e-09
14.0	2.0	0.0	1.751399997e-09
15.0	2.0	0.0	2.0278188741000004e-09
16.0	2.0	0.0	2.50653947e-09
17.0	2.0	0.0	2.24415298e-09
18.0	2.0	0.0	1.3072061739999997e-09
19.0	2.0	0.0	1.9282745000000006e-09
20.0	2.0	0.0	1.54777089e-09
21.0	2.0	0.0	1.609987115e-09
22.0	2.0	0.0	1.22888096e-09
23.0	2.0	0.0	1.0128446249999998e-09
24.0	2.0	0.0	1.3529058900000001e-09
25.0	2.0	0.0	1.64119809e-09
26.0	2.0	0.0	1.0512819e-09
27.0	2.0	0.0	8.9995856e-10
28.0	2.0	0.0	7.35048018e-10
29.0	2.0	0.0	1.32500356e-09
0.0	3.0	0.0	1.309499389e-09
1.0	3.0	0.0	9.079984699999999e-10
2.0	3.0	0.0	4.5752589500000004e-10
3.0	3.0	0.0	6.263109753000001e-10
4.0	3.0	0.0	1.14216539e-09
5.0	3.0	0.0	1.3570996999999997e-09
6.0	3.0	0.0	1.56375819e-09
7.0	3.0	0.0	2.51700157e-09
8.0	3.0	0.0	1.7875810099999999e-09
9.0	3.0	0.0	1.77158119e-09
10.0	3.0	0.0	1.40773692e-09
11.0	3.0	0.0	1.57864183e-09
12.0	3.0	0.0	2.3078754e-09
13.0	3.0	0.0	1.7436460099999997e-09
