0.0	0.0	0.0	6.468091189999999e-09
1.0	0.0	0.0	4.5301362900000005e-09
2.0	0.0	0.0	6.9996861799999985e-09
3.0	0.0	0.0	7.1171037899999995e-09
4.0	0.0	0.0	6.30834037e-09
5.0	0.0	0.0	4.634371824e-09
6.0	0.0	0.0	3.11722434e-09
7.0	0.0	0.0	7.111283489999999e-09
8.0	0.0	0.0	1.0487647441000002e-08
9.0	0.0	0.0	7.403910501999999e-09
10.0	0.0	0.0	6.708899919999998e-09
11.0	0.0	0.0	6.3642830200000005e-09
12.0	0.0	0.0	7.75266021e-09
13.0	0.0	0.0	6.248790730000002e-09
14.0	0.0	0.0	7.399700319999999e-09
15.0	0.0	0.0	8.48299387e-09
16.0	0.0	0.0	8.99550363e-09
17.0	0.0	0.0	6.601622040000001e-09
18.0	0.0	0.0	4.765234719999999e-09
19.0	0.0	0.0	7.22775321e-09
20.0	0.0	0.0	6.3776139910000014e-09
21.0	0.0	0.0	9.0842032626e-09
22.0	0.0	0.0	9.64897714e-09
23.0	0.0	0.0	1.0395535279999999e-08
24.0	0.0	0.0	6.812282217999999e-09
25.0	0.0	0.0	6.706520541999999e-09
26.0	0.0	0.0	6.889665443999999e-09
27.0	0.0	0.0	8.866420630000001e-09
28.0	0.0	0.0	6.933782837e-09
29.0	0.0	0.0	3.977483110000001e-09
30.0	0.0	0.0	5.85309128e-09
31.0	0.0	0.0	8.966214200000001e-09
32.0	0.0	0.0	7.503787945e-09
33.0	0.0	0.0	8.115864307000002e-09
34.0	0.0	0.0	4.84082045e-09
35.0	0.0	0.0	4.856760080999999e-09
36.0	0.0	0.0	6.0441234600000005e-09
37.0	0.0	0.0	7.60662288e-09
38.0	0.0	0.0	9.48668827e-09
39.0	0.0	0.0	1.2816511373999999e-08
40.0	0.0	0.0	4.317115128000002e-09
41.0	0.0	0.0	5.85572986e-09
42.0	0.0	0.0	8.02710075e-09
43.0	0.0	0.0	5.256502940000002e-09
44.0	0.0	0.0	6.75481225e-09
45.0	0.0	0.0	7.19589972e-09
46.0	0.0	0.0	6.4607793912e-09
47.0	0.0	0.0	7.199613659999999e-09
48.0	0.0	0.0	3.82820368e-09
49.0	0.0	0.0	5.26829261e-09
0.0	1.0	0.0	7.159563599000001e-09
1.0	1.0	0.0	3.9463148e-09
2.0	1.0	0.0	8.106508352e-09
3.0	1.0	0.0	2.7620851547e-09
4.0	1.0	0.0	1.023524633e-08
5.0	1.0	0.0	6.91714164e-09
6.0	1.0	0.0	7.41863767e-09
7.0	1.0	0.0	8.544974039999999e-09
8.0	1.0	0.0	8.528610244000001e-09
9.0	1.0	0.0	1.0362332484e-08
10.0	1.0	0.0	7.46233098e-09
11.0	1.0	0.0	4.3368858899999996e-09
12.0	1.0	0.0	6.739571519999997e-09
13.0	1.0	0.0	7.757229219999998e-09
14.0	1.0	0.0	7.331853512e-09
15.0	1.0	0.0	1.0535852670000002e-08
16.0	1.0	0.0	6.835710770000001e-09
17.0	1.0	0.0	1.0176270710000001e-08
18.0	1.0	0.0	6.8205408319999985e-09
19.0	1.0	0.0	6.702985189999998e-09
20.0	1.0	0.0	7.567108059000001e-09
21.0	1.0	0.0	1.0240575341000004e-08
22.0	1.0	0.0	1.0575882279999997e-08
23.0	1.0	0.0	9.757291119999997e-09
24.0	1.0	0.0	7.3825438349999994e-09
25.0	1.0	0.0	7.027873789999997e-09
26.0	1.0	0.0	7.48572886e-09
27.0	1.0	0.0	7.180408128000001e-09
28.0	1.0	0.0	1.0350255618000003e-08
29.0	1.0	0.0	5.786986088e-09
30.0	1.0	0.0	7.217705199999999e-09
31.0	1.0	0.0	5.8388598e-09
32.0	1.0	0.0	5.755931770000001e-09
33.0	1.0	0.0	6.968978406000001e-09
34.0	1.0	0.0	7.344077700999999e-09
35.0	1.0	0.0	8.289007163e-09
36.0	1.0	0.0	8.10844867e-09
37.0	1.0	0.0	5.1207040139999995e-09
38.0	1.0	0.0	6.9157921099999994e-09
39.0	1.0	0.0	1.02826606777e-08
40.0	1.0	0.0	7.307989238e-09
41.0	1.0	0.0	6.0201636999999995e-09
42.0	1.0	0.0	1.127609591e-08
43.0	1.0	0.0	9.393549089999998e-09
44.0	1.0	0.0	5.7655490329999994e-09
45.0	1.0	0.0	7.555726279999999e-09
46.0	1.0	0.0	7.81485174e-09
47.0	1.0	0.0	1.0680917789999999e-08
48.0	1.0	0.0	8.790491809999999e-09
49.0	1.0	0.0	5.49199496e-09
0.0	2.0	0.0	5.764068450000001e-09
1.0	2.0	0.0	1.0574953790000002e-08
2.0	2.0	0.0	8.175396946e-09
3.0	2.0	0.0	6.41902438e-09
4.0	2.0	0.0	8.34615618e-09
5.0	2.0	0.0	1.4617727380000003e-08
6.0	2.0	0.0	4.2484450100000005e-09
7.0	2.0	0.0	6.811954219999998e-09
8.0	2.0	0.0	7.412114518999999e-09
9.0	2.0	0.0	6.49712453e-09
10.0	2.0	0.0	7.836084750000001e-09
11.0	2.0	0.0	5.37656735e-09
